Iterações entre number1 / number2: 32400
-6 1/9 / +7 = -55/63
-6 1/9 / +8 = -55/72
-6 1/9 / +9 = -55/81
-6 1/9 / -1 = +6 1/9
-6 1/9 / -2 = +3 1/18
-6 1/9 / -3 = +2 1/27
-6 1/9 / -4 = +1 19/36
-6 1/9 / -5 = +1 2/9
-6 1/9 / -6 = +1 1/54
-6 1/9 / -7 = +55/63
-6 1/9 / -8 = +55/72
-6 1/9 / -9 = +55/81
-6 2/1 / +1 = -8
-6 2/1 / +2 = -4
-6 2/1 / +3 = -2 2/3
-6 2/1 / +4 = -2
-6 2/1 / +5 = -1 3/5
-6 2/1 / +6 = -1 1/3
-6 2/1 / +7 = -1 1/7
-6 2/1 / +8 = -1
-6 2/1 / +9 = -8/9
-6 2/1 / -1 = +8
-6 2/1 / -2 = +4
-6 2/1 / -3 = +2 2/3
-6 2/1 / -4 = +2
-6 2/1 / -5 = +1 3/5
-6 2/1 / -6 = +1 1/3
-6 2/1 / -7 = +1 1/7
-6 2/1 / -8 = +1
-6 2/1 / -9 = +8/9
-6 2/2 / +1 = -7
-6 2/2 / +2 = -3 1/2
-6 2/2 / +3 = -2 1/3
-6 2/2 / +4 = -1 3/4
-6 2/2 / +5 = -1 2/5
-6 2/2 / +6 = -1 1/6
-6 2/2 / +7 = -1
-6 2/2 / +8 = -7/8
-6 2/2 / +9 = -7/9
-6 2/2 / -1 = +7
-6 2/2 / -2 = +3 1/2
-6 2/2 / -3 = +2 1/3
-6 2/2 / -4 = +1 3/4
-6 2/2 / -5 = +1 2/5
-6 2/2 / -6 = +1 1/6
-6 2/2 / -7 = +1
-6 2/2 / -8 = +7/8
-6 2/2 / -9 = +7/9
-6 2/3 / +1 = -6 2/3
-6 2/3 / +2 = -3 1/3
-6 2/3 / +3 = -2 2/9
-6 2/3 / +4 = -1 2/3
-6 2/3 / +5 = -1 1/3
-6 2/3 / +6 = -1 1/9
-6 2/3 / +7 = -20/21
-6 2/3 / +8 = -5/6
-6 2/3 / +9 = -20/27
-6 2/3 / -1 = +6 2/3
-6 2/3 / -2 = +3 1/3
-6 2/3 / -3 = +2 2/9
-6 2/3 / -4 = +1 2/3
-6 2/3 / -5 = +1 1/3
-6 2/3 / -6 = +1 1/9
-6 2/3 / -7 = +20/21
-6 2/3 / -8 = +5/6
-6 2/3 / -9 = +20/27
-6 2/4 / +1 = -6 1/2
-6 2/4 / +2 = -3 1/4
-6 2/4 / +3 = -2 1/6
-6 2/4 / +4 = -1 5/8
-6 2/4 / +5 = -1 3/10
-6 2/4 / +6 = -1 1/12
-6 2/4 / +7 = -13/14
-6 2/4 / +8 = -13/16
-6 2/4 / +9 = -13/18
-6 2/4 / -1 = +6 1/2
-6 2/4 / -2 = +3 1/4
-6 2/4 / -3 = +2 1/6
-6 2/4 / -4 = +1 5/8
-6 2/4 / -5 = +1 3/10
-6 2/4 / -6 = +1 1/12
-6 2/4 / -7 = +13/14
-6 2/4 / -8 = +13/16
-6 2/4 / -9 = +13/18
-6 2/5 / +1 = -6 2/5
-6 2/5 / +2 = -3 1/5
-6 2/5 / +3 = -2 2/15
-6 2/5 / +4 = -1 3/5
-6 2/5 / +5 = -1 7/25
-6 2/5 / +6 = -1 1/15
-6 2/5 / +7 = -32/35
-6 2/5 / +8 = -4/5
-6 2/5 / +9 = -32/45
-6 2/5 / -1 = +6 2/5
-6 2/5 / -2 = +3 1/5
-6 2/5 / -3 = +2 2/15
-6 2/5 / -4 = +1 3/5
-6 2/5 / -5 = +1 7/25
-6 2/5 / -6 = +1 1/15
-6 2/5 / -7 = +32/35
-6 2/5 / -8 = +4/5
-6 2/5 / -9 = +32/45
-6 2/6 / +1 = -6 1/3
-6 2/6 / +2 = -3 1/6
-6 2/6 / +3 = -2 1/9
-6 2/6 / +4 = -1 7/12
-6 2/6 / +5 = -1 4/15
-6 2/6 / +6 = -1 1/18
-6 2/6 / +7 = -19/21
-6 2/6 / +8 = -19/24
-6 2/6 / +9 = -19/27
-6 2/6 / -1 = +6 1/3
-6 2/6 / -2 = +3 1/6
-6 2/6 / -3 = +2 1/9
-6 2/6 / -4 = +1 7/12
-6 2/6 / -5 = +1 4/15
-6 2/6 / -6 = +1 1/18
-6 2/6 / -7 = +19/21
-6 2/6 / -8 = +19/24
-6 2/6 / -9 = +19/27
-6 2/7 / +1 = -6 2/7
-6 2/7 / +2 = -3 1/7
-6 2/7 / +3 = -2 2/21
-6 2/7 / +4 = -1 4/7
-6 2/7 / +5 = -1 9/35
-6 2/7 / +6 = -1 1/21
-6 2/7 / +7 = -44/49
-6 2/7 / +8 = -11/14
-6 2/7 / +9 = -44/63
-6 2/7 / -1 = +6 2/7
-6 2/7 / -2 = +3 1/7
-6 2/7 / -3 = +2 2/21
-6 2/7 / -4 = +1 4/7
-6 2/7 / -5 = +1 9/35
-6 2/7 / -6 = +1 1/21
-6 2/7 / -7 = +44/49
-6 2/7 / -8 = +11/14
-6 2/7 / -9 = +44/63
-6 2/8 / +1 = -6 1/4
-6 2/8 / +2 = -3 1/8
-6 2/8 / +3 = -2 1/12
-6 2/8 / +4 = -1 9/16
-6 2/8 / +5 = -1 1/4
-6 2/8 / +6 = -1 1/24
-6 2/8 / +7 = -25/28
-6 2/8 / +8 = -25/32
-6 2/8 / +9 = -25/36
-6 2/8 / -1 = +6 1/4
-6 2/8 / -2 = +3 1/8
-6 2/8 / -3 = +2 1/12
-6 2/8 / -4 = +1 9/16
-6 2/8 / -5 = +1 1/4
-6 2/8 / -6 = +1 1/24
-6 2/8 / -7 = +25/28
-6 2/8 / -8 = +25/32
-6 2/8 / -9 = +25/36
-6 2/9 / +1 = -6 2/9
-6 2/9 / +2 = -3 1/9
-6 2/9 / +3 = -2 2/27
-6 2/9 / +4 = -1 5/9
-6 2/9 / +5 = -1 11/45
-6 2/9 / +6 = -1 1/27
-6 2/9 / +7 = -8/9
-6 2/9 / +8 = -7/9
-6 2/9 / +9 = -56/81
-6 2/9 / -1 = +6 2/9
-6 2/9 / -2 = +3 1/9
-6 2/9 / -3 = +2 2/27
-6 2/9 / -4 = +1 5/9
-6 2/9 / -5 = +1 11/45
-6 2/9 / -6 = +1 1/27
-6 2/9 / -7 = +8/9
-6 2/9 / -8 = +7/9
-6 2/9 / -9 = +56/81
-6 3/1 / +1 = -9
-6 3/1 / +2 = -4 1/2
-6 3/1 / +3 = -3
-6 3/1 / +4 = -2 1/4
-6 3/1 / +5 = -1 4/5
-6 3/1 / +6 = -1 1/2
-6 3/1 / +7 = -1 2/7
-6 3/1 / +8 = -1 1/8
-6 3/1 / +9 = -1
-6 3/1 / -1 = +9
-6 3/1 / -2 = +4 1/2
-6 3/1 / -3 = +3
-6 3/1 / -4 = +2 1/4
-6 3/1 / -5 = +1 4/5
-6 3/1 / -6 = +1 1/2
-6 3/1 / -7 = +1 2/7
-6 3/1 / -8 = +1 1/8
-6 3/1 / -9 = +1
-6 3/2 / +1 = -7 1/2
-6 3/2 / +2 = -3 3/4
-6 3/2 / +3 = -2 1/2
-6 3/2 / +4 = -1 7/8
-6 3/2 / +5 = -1 1/2
-6 3/2 / +6 = -1 1/4
-6 3/2 / +7 = -1 1/14
-6 3/2 / +8 = -15/16
-6 3/2 / +9 = -5/6
-6 3/2 / -1 = +7 1/2
-6 3/2 / -2 = +3 3/4
-6 3/2 / -3 = +2 1/2
-6 3/2 / -4 = +1 7/8
-6 3/2 / -5 = +1 1/2
-6 3/2 / -6 = +1 1/4
-6 3/2 / -7 = +1 1/14
-6 3/2 / -8 = +15/16
-6 3/2 / -9 = +5/6
-6 3/3 / +1 = -7
-6 3/3 / +2 = -3 1/2
-6 3/3 / +3 = -2 1/3
-6 3/3 / +4 = -1 3/4
-6 3/3 / +5 = -1 2/5
-6 3/3 / +6 = -1 1/6
-6 3/3 / +7 = -1
-6 3/3 / +8 = -7/8
-6 3/3 / +9 = -7/9
-6 3/3 / -1 = +7
-6 3/3 / -2 = +3 1/2
-6 3/3 / -3 = +2 1/3
-6 3/3 / -4 = +1 3/4
-6 3/3 / -5 = +1 2/5
-6 3/3 / -6 = +1 1/6
-6 3/3 / -7 = +1
-6 3/3 / -8 = +7/8
-6 3/3 / -9 = +7/9
-6 3/4 / +1 = -6 3/4
-6 3/4 / +2 = -3 3/8
-6 3/4 / +3 = -2 1/4
-6 3/4 / +4 = -1 11/16
-6 3/4 / +5 = -1 7/20
-6 3/4 / +6 = -1 1/8
-6 3/4 / +7 = -27/28
-6 3/4 / +8 = -27/32
-6 3/4 / +9 = -3/4
-6 3/4 / -1 = +6 3/4
-6 3/4 / -2 = +3 3/8
-6 3/4 / -3 = +2 1/4
-6 3/4 / -4 = +1 11/16
-6 3/4 / -5 = +1 7/20
-6 3/4 / -6 = +1 1/8
-6 3/4 / -7 = +27/28
-6 3/4 / -8 = +27/32
-6 3/4 / -9 = +3/4
-6 3/5 / +1 = -6 3/5
-6 3/5 / +2 = -3 3/10
-6 3/5 / +3 = -2 1/5
-6 3/5 / +4 = -1 13/20
-6 3/5 / +5 = -1 8/25
-6 3/5 / +6 = -1 1/10
-6 3/5 / +7 = -33/35
-6 3/5 / +8 = -33/40
-6 3/5 / +9 = -11/15
-6 3/5 / -1 = +6 3/5
-6 3/5 / -2 = +3 3/10
-6 3/5 / -3 = +2 1/5
-6 3/5 / -4 = +1 13/20
-6 3/5 / -5 = +1 8/25
-6 3/5 / -6 = +1 1/10
-6 3/5 / -7 = +33/35
-6 3/5 / -8 = +33/40
-6 3/5 / -9 = +11/15
-6 3/6 / +1 = -6 1/2
-6 3/6 / +2 = -3 1/4
-6 3/6 / +3 = -2 1/6
-6 3/6 / +4 = -1 5/8
-6 3/6 / +5 = -1 3/10
-6 3/6 / +6 = -1 1/12
-6 3/6 / +7 = -13/14
-6 3/6 / +8 = -13/16
-6 3/6 / +9 = -13/18
-6 3/6 / -1 = +6 1/2
-6 3/6 / -2 = +3 1/4
-6 3/6 / -3 = +2 1/6
-6 3/6 / -4 = +1 5/8
-6 3/6 / -5 = +1 3/10
-6 3/6 / -6 = +1 1/12
-6 3/6 / -7 = +13/14
-6 3/6 / -8 = +13/16
-6 3/6 / -9 = +13/18
-6 3/7 / +1 = -6 3/7
-6 3/7 / +2 = -3 3/14
-6 3/7 / +3 = -2 1/7
-6 3/7 / +4 = -1 17/28
-6 3/7 / +5 = -1 2/7
-6 3/7 / +6 = -1 1/14
-6 3/7 / +7 = -45/49
-6 3/7 / +8 = -45/56
-6 3/7 / +9 = -5/7
-6 3/7 / -1 = +6 3/7
-6 3/7 / -2 = +3 3/14
-6 3/7 / -3 = +2 1/7
-6 3/7 / -4 = +1 17/28
-6 3/7 / -5 = +1 2/7
-6 3/7 / -6 = +1 1/14
-6 3/7 / -7 = +45/49
-6 3/7 / -8 = +45/56
-6 3/7 / -9 = +5/7
-6 3/8 / +1 = -6 3/8
-6 3/8 / +2 = -3 3/16
-6 3/8 / +3 = -2 1/8
-6 3/8 / +4 = -1 19/32
-6 3/8 / +5 = -1 11/40
-6 3/8 / +6 = -1 1/16
-6 3/8 / +7 = -51/56
-6 3/8 / +8 = -51/64
-6 3/8 / +9 = -17/24
-6 3/8 / -1 = +6 3/8
-6 3/8 / -2 = +3 3/16
-6 3/8 / -3 = +2 1/8
-6 3/8 / -4 = +1 19/32
-6 3/8 / -5 = +1 11/40
-6 3/8 / -6 = +1 1/16
-6 3/8 / -7 = +51/56
-6 3/8 / -8 = +51/64
-6 3/8 / -9 = +17/24
-6 3/9 / +1 = -6 1/3
-6 3/9 / +2 = -3 1/6
-6 3/9 / +3 = -2 1/9
-6 3/9 / +4 = -1 7/12
-6 3/9 / +5 = -1 4/15
-6 3/9 / +6 = -1 1/18
-6 3/9 / +7 = -19/21
-6 3/9 / +8 = -19/24
-6 3/9 / +9 = -19/27
-6 3/9 / -1 = +6 1/3
-6 3/9 / -2 = +3 1/6
-6 3/9 / -3 = +2 1/9
-6 3/9 / -4 = +1 7/12
-6 3/9 / -5 = +1 4/15
-6 3/9 / -6 = +1 1/18
-6 3/9 / -7 = +19/21
-6 3/9 / -8 = +19/24
-6 3/9 / -9 = +19/27
-6 4/1 / +1 = -10
-6 4/1 / +2 = -5
-6 4/1 / +3 = -3 1/3
-6 4/1 / +4 = -2 1/2
-6 4/1 / +5 = -2
-6 4/1 / +6 = -1 2/3
-6 4/1 / +7 = -1 3/7
-6 4/1 / +8 = -1 1/4
-6 4/1 / +9 = -1 1/9
-6 4/1 / -1 = +10
-6 4/1 / -2 = +5
-6 4/1 / -3 = +3 1/3
-6 4/1 / -4 = +2 1/2
-6 4/1 / -5 = +2
-6 4/1 / -6 = +1 2/3
-6 4/1 / -7 = +1 3/7
-6 4/1 / -8 = +1 1/4
-6 4/1 / -9 = +1 1/9
-6 4/2 / +1 = -8
-6 4/2 / +2 = -4
-6 4/2 / +3 = -2 2/3
-6 4/2 / +4 = -2
-6 4/2 / +5 = -1 3/5
-6 4/2 / +6 = -1 1/3
-6 4/2 / +7 = -1 1/7
-6 4/2 / +8 = -1
-6 4/2 / +9 = -8/9
-6 4/2 / -1 = +8
-6 4/2 / -2 = +4
-6 4/2 / -3 = +2 2/3
-6 4/2 / -4 = +2
-6 4/2 / -5 = +1 3/5
-6 4/2 / -6 = +1 1/3
-6 4/2 / -7 = +1 1/7
-6 4/2 / -8 = +1
-6 4/2 / -9 = +8/9
-6 4/3 / +1 = -7 1/3
-6 4/3 / +2 = -3 2/3
-6 4/3 / +3 = -2 4/9
-6 4/3 / +4 = -1 5/6
-6 4/3 / +5 = -1 7/15
-6 4/3 / +6 = -1 2/9
-6 4/3 / +7 = -1 1/21
-6 4/3 / +8 = -11/12
-6 4/3 / +9 = -22/27
-6 4/3 / -1 = +7 1/3
-6 4/3 / -2 = +3 2/3
-6 4/3 / -3 = +2 4/9
-6 4/3 / -4 = +1 5/6
-6 4/3 / -5 = +1 7/15
-6 4/3 / -6 = +1 2/9
-6 4/3 / -7 = +1 1/21
-6 4/3 / -8 = +11/12
-6 4/3 / -9 = +22/27
-6 4/4 / +1 = -7
-6 4/4 / +2 = -3 1/2
-6 4/4 / +3 = -2 1/3
-6 4/4 / +4 = -1 3/4
-6 4/4 / +5 = -1 2/5
-6 4/4 / +6 = -1 1/6
-6 4/4 / +7 = -1
-6 4/4 / +8 = -7/8
-6 4/4 / +9 = -7/9
-6 4/4 / -1 = +7
-6 4/4 / -2 = +3 1/2
-6 4/4 / -3 = +2 1/3
-6 4/4 / -4 = +1 3/4
-6 4/4 / -5 = +1 2/5
-6 4/4 / -6 = +1 1/6
-6 4/4 / -7 = +1
-6 4/4 / -8 = +7/8
-6 4/4 / -9 = +7/9
-6 4/5 / +1 = -6 4/5
-6 4/5 / +2 = -3 2/5
-6 4/5 / +3 = -2 4/15
-6 4/5 / +4 = -1 7/10
-6 4/5 / +5 = -1 9/25
-6 4/5 / +6 = -1 2/15
-6 4/5 / +7 = -34/35
-6 4/5 / +8 = -17/20
-6 4/5 / +9 = -34/45
-6 4/5 / -1 = +6 4/5
-6 4/5 / -2 = +3 2/5
-6 4/5 / -3 = +2 4/15
-6 4/5 / -4 = +1 7/10
-6 4/5 / -5 = +1 9/25
-6 4/5 / -6 = +1 2/15
-6 4/5 / -7 = +34/35
-6 4/5 / -8 = +17/20
-6 4/5 / -9 = +34/45
-6 4/6 / +1 = -6 2/3
-6 4/6 / +2 = -3 1/3
-6 4/6 / +3 = -2 2/9
-6 4/6 / +4 = -1 2/3
-6 4/6 / +5 = -1 1/3
-6 4/6 / +6 = -1 1/9
-6 4/6 / +7 = -20/21
-6 4/6 / +8 = -5/6
-6 4/6 / +9 = -20/27
-6 4/6 / -1 = +6 2/3
-6 4/6 / -2 = +3 1/3
-6 4/6 / -3 = +2 2/9
-6 4/6 / -4 = +1 2/3
-6 4/6 / -5 = +1 1/3
-6 4/6 / -6 = +1 1/9
-6 4/6 / -7 = +20/21
-6 4/6 / -8 = +5/6
-6 4/6 / -9 = +20/27
-6 4/7 / +1 = -6 4/7
-6 4/7 / +2 = -3 2/7
-6 4/7 / +3 = -2 4/21
-6 4/7 / +4 = -1 9/14
-6 4/7 / +5 = -1 11/35
-6 4/7 / +6 = -1 2/21
-6 4/7 / +7 = -46/49
-6 4/7 / +8 = -23/28
-6 4/7 / +9 = -46/63
-6 4/7 / -1 = +6 4/7
-6 4/7 / -2 = +3 2/7
-6 4/7 / -3 = +2 4/21
-6 4/7 / -4 = +1 9/14
-6 4/7 / -5 = +1 11/35
-6 4/7 / -6 = +1 2/21
-6 4/7 / -7 = +46/49
-6 4/7 / -8 = +23/28
-6 4/7 / -9 = +46/63
-6 4/8 / +1 = -6 1/2
-6 4/8 / +2 = -3 1/4
-6 4/8 / +3 = -2 1/6
-6 4/8 / +4 = -1 5/8
-6 4/8 / +5 = -1 3/10
-6 4/8 / +6 = -1 1/12
-6 4/8 / +7 = -13/14
-6 4/8 / +8 = -13/16
-6 4/8 / +9 = -13/18
-6 4/8 / -1 = +6 1/2
-6 4/8 / -2 = +3 1/4
-6 4/8 / -3 = +2 1/6
-6 4/8 / -4 = +1 5/8
-6 4/8 / -5 = +1 3/10
-6 4/8 / -6 = +1 1/12
-6 4/8 / -7 = +13/14
-6 4/8 / -8 = +13/16
-6 4/8 / -9 = +13/18
-6 4/9 / +1 = -6 4/9
-6 4/9 / +2 = -3 2/9
-6 4/9 / +3 = -2 4/27
-6 4/9 / +4 = -1 11/18
-6 4/9 / +5 = -1 13/45
-6 4/9 / +6 = -1 2/27
-6 4/9 / +7 = -58/63
-6 4/9 / +8 = -29/36
-6 4/9 / +9 = -58/81
-6 4/9 / -1 = +6 4/9
-6 4/9 / -2 = +3 2/9
-6 4/9 / -3 = +2 4/27
-6 4/9 / -4 = +1 11/18
-6 4/9 / -5 = +1 13/45
-6 4/9 / -6 = +1 2/27
-6 4/9 / -7 = +58/63
-6 4/9 / -8 = +29/36
-6 4/9 / -9 = +58/81
-6 5/1 / +1 = -11
-6 5/1 / +2 = -5 1/2
-6 5/1 / +3 = -3 2/3
-6 5/1 / +4 = -2 3/4
-6 5/1 / +5 = -2 1/5
-6 5/1 / +6 = -1 5/6
-6 5/1 / +7 = -1 4/7
-6 5/1 / +8 = -1 3/8
-6 5/1 / +9 = -1 2/9
-6 5/1 / -1 = +11
-6 5/1 / -2 = +5 1/2
-6 5/1 / -3 = +3 2/3
-6 5/1 / -4 = +2 3/4
-6 5/1 / -5 = +2 1/5
-6 5/1 / -6 = +1 5/6
-6 5/1 / -7 = +1 4/7
-6 5/1 / -8 = +1 3/8
-6 5/1 / -9 = +1 2/9
-6 5/2 / +1 = -8 1/2
-6 5/2 / +2 = -4 1/4
-6 5/2 / +3 = -2 5/6
-6 5/2 / +4 = -2 1/8
-6 5/2 / +5 = -1 7/10
-6 5/2 / +6 = -1 5/12
-6 5/2 / +7 = -1 3/14
-6 5/2 / +8 = -1 1/16
-6 5/2 / +9 = -17/18
-6 5/2 / -1 = +8 1/2
-6 5/2 / -2 = +4 1/4
-6 5/2 / -3 = +2 5/6
-6 5/2 / -4 = +2 1/8
-6 5/2 / -5 = +1 7/10
-6 5/2 / -6 = +1 5/12
-6 5/2 / -7 = +1 3/14
-6 5/2 / -8 = +1 1/16
-6 5/2 / -9 = +17/18
-6 5/3 / +1 = -7 2/3
-6 5/3 / +2 = -3 5/6
-6 5/3 / +3 = -2 5/9
-6 5/3 / +4 = -1 11/12
-6 5/3 / +5 = -1 8/15
-6 5/3 / +6 = -1 5/18
-6 5/3 / +7 = -1 2/21
-6 5/3 / +8 = -23/24
-6 5/3 / +9 = -23/27
-6 5/3 / -1 = +7 2/3
-6 5/3 / -2 = +3 5/6
-6 5/3 / -3 = +2 5/9
-6 5/3 / -4 = +1 11/12
-6 5/3 / -5 = +1 8/15
-6 5/3 / -6 = +1 5/18
-6 5/3 / -7 = +1 2/21
-6 5/3 / -8 = +23/24
-6 5/3 / -9 = +23/27
-6 5/4 / +1 = -7 1/4
-6 5/4 / +2 = -3 5/8
-6 5/4 / +3 = -2 5/12
-6 5/4 / +4 = -1 13/16
-6 5/4 / +5 = -1 9/20
-6 5/4 / +6 = -1 5/24
-6 5/4 / +7 = -1 1/28
-6 5/4 / +8 = -29/32
-6 5/4 / +9 = -29/36
-6 5/4 / -1 = +7 1/4
-6 5/4 / -2 = +3 5/8
-6 5/4 / -3 = +2 5/12
-6 5/4 / -4 = +1 13/16
-6 5/4 / -5 = +1 9/20
-6 5/4 / -6 = +1 5/24
-6 5/4 / -7 = +1 1/28
-6 5/4 / -8 = +29/32
-6 5/4 / -9 = +29/36
-6 5/5 / +1 = -7
-6 5/5 / +2 = -3 1/2
-6 5/5 / +3 = -2 1/3
-6 5/5 / +4 = -1 3/4
-6 5/5 / +5 = -1 2/5
-6 5/5 / +6 = -1 1/6
-6 5/5 / +7 = -1
-6 5/5 / +8 = -7/8
-6 5/5 / +9 = -7/9
-6 5/5 / -1 = +7
-6 5/5 / -2 = +3 1/2
-6 5/5 / -3 = +2 1/3
-6 5/5 / -4 = +1 3/4
-6 5/5 / -5 = +1 2/5
-6 5/5 / -6 = +1 1/6
-6 5/5 / -7 = +1
-6 5/5 / -8 = +7/8
-6 5/5 / -9 = +7/9
-6 5/6 / +1 = -6 5/6
-6 5/6 / +2 = -3 5/12
-6 5/6 / +3 = -2 5/18
-6 5/6 / +4 = -1 17/24
-6 5/6 / +5 = -1 11/30
-6 5/6 / +6 = -1 5/36
-6 5/6 / +7 = -41/42
-6 5/6 / +8 = -41/48
-6 5/6 / +9 = -41/54
-6 5/6 / -1 = +6 5/6
-6 5/6 / -2 = +3 5/12
-6 5/6 / -3 = +2 5/18
-6 5/6 / -4 = +1 17/24
-6 5/6 / -5 = +1 11/30
-6 5/6 / -6 = +1 5/36
-6 5/6 / -7 = +41/42
-6 5/6 / -8 = +41/48
-6 5/6 / -9 = +41/54
-6 5/7 / +1 = -6 5/7
-6 5/7 / +2 = -3 5/14
-6 5/7 / +3 = -2 5/21
-6 5/7 / +4 = -1 19/28
-6 5/7 / +5 = -1 12/35
-6 5/7 / +6 = -1 5/42
-6 5/7 / +7 = -47/49
-6 5/7 / +8 = -47/56
-6 5/7 / +9 = -47/63
-6 5/7 / -1 = +6 5/7
-6 5/7 / -2 = +3 5/14
-6 5/7 / -3 = +2 5/21
-6 5/7 / -4 = +1 19/28
-6 5/7 / -5 = +1 12/35
-6 5/7 / -6 = +1 5/42
-6 5/7 / -7 = +47/49
-6 5/7 / -8 = +47/56
-6 5/7 / -9 = +47/63
-6 5/8 / +1 = -6 5/8
-6 5/8 / +2 = -3 5/16
-6 5/8 / +3 = -2 5/24
-6 5/8 / +4 = -1 21/32
-6 5/8 / +5 = -1 13/40
-6 5/8 / +6 = -1 5/48
-6 5/8 / +7 = -53/56
-6 5/8 / +8 = -53/64
-6 5/8 / +9 = -53/72
-6 5/8 / -1 = +6 5/8
-6 5/8 / -2 = +3 5/16
-6 5/8 / -3 = +2 5/24
-6 5/8 / -4 = +1 21/32
-6 5/8 / -5 = +1 13/40
-6 5/8 / -6 = +1 5/48
-6 5/8 / -7 = +53/56
-6 5/8 / -8 = +53/64
-6 5/8 / -9 = +53/72
-6 5/9 / +1 = -6 5/9
-6 5/9 / +2 = -3 5/18
-6 5/9 / +3 = -2 5/27
-6 5/9 / +4 = -1 23/36
-6 5/9 / +5 = -1 14/45
-6 5/9 / +6 = -1 5/54
-6 5/9 / +7 = -59/63
-6 5/9 / +8 = -59/72
-6 5/9 / +9 = -59/81
-6 5/9 / -1 = +6 5/9
-6 5/9 / -2 = +3 5/18
-6 5/9 / -3 = +2 5/27
-6 5/9 / -4 = +1 23/36
-6 5/9 / -5 = +1 14/45
-6 5/9 / -6 = +1 5/54
-6 5/9 / -7 = +59/63
-6 5/9 / -8 = +59/72
-6 5/9 / -9 = +59/81
-6 6/1 / +1 = -12
-6 6/1 / +2 = -6
-6 6/1 / +3 = -4
-6 6/1 / +4 = -3
-6 6/1 / +5 = -2 2/5
-6 6/1 / +6 = -2
-6 6/1 / +7 = -1 5/7
-6 6/1 / +8 = -1 1/2
-6 6/1 / +9 = -1 1/3
-6 6/1 / -1 = +12
-6 6/1 / -2 = +6
-6 6/1 / -3 = +4
-6 6/1 / -4 = +3
-6 6/1 / -5 = +2 2/5
-6 6/1 / -6 = +2
-6 6/1 / -7 = +1 5/7
-6 6/1 / -8 = +1 1/2
-6 6/1 / -9 = +1 1/3
-6 6/2 / +1 = -9
-6 6/2 / +2 = -4 1/2
-6 6/2 / +3 = -3
-6 6/2 / +4 = -2 1/4
-6 6/2 / +5 = -1 4/5
-6 6/2 / +6 = -1 1/2
-6 6/2 / +7 = -1 2/7
-6 6/2 / +8 = -1 1/8
-6 6/2 / +9 = -1
-6 6/2 / -1 = +9
-6 6/2 / -2 = +4 1/2
-6 6/2 / -3 = +3
-6 6/2 / -4 = +2 1/4
-6 6/2 / -5 = +1 4/5
-6 6/2 / -6 = +1 1/2
-6 6/2 / -7 = +1 2/7
-6 6/2 / -8 = +1 1/8
-6 6/2 / -9 = +1
-6 6/3 / +1 = -8
-6 6/3 / +2 = -4
-6 6/3 / +3 = -2 2/3
-6 6/3 / +4 = -2
-6 6/3 / +5 = -1 3/5
-6 6/3 / +6 = -1 1/3
-6 6/3 / +7 = -1 1/7
-6 6/3 / +8 = -1
-6 6/3 / +9 = -8/9
-6 6/3 / -1 = +8
-6 6/3 / -2 = +4
-6 6/3 / -3 = +2 2/3
-6 6/3 / -4 = +2
-6 6/3 / -5 = +1 3/5
-6 6/3 / -6 = +1 1/3
-6 6/3 / -7 = +1 1/7
-6 6/3 / -8 = +1
-6 6/3 / -9 = +8/9
-6 6/4 / +1 = -7 1/2
-6 6/4 / +2 = -3 3/4
-6 6/4 / +3 = -2 1/2
-6 6/4 / +4 = -1 7/8
-6 6/4 / +5 = -1 1/2
-6 6/4 / +6 = -1 1/4
-6 6/4 / +7 = -1 1/14
-6 6/4 / +8 = -15/16
-6 6/4 / +9 = -5/6
-6 6/4 / -1 = +7 1/2
-6 6/4 / -2 = +3 3/4
-6 6/4 / -3 = +2 1/2
-6 6/4 / -4 = +1 7/8
-6 6/4 / -5 = +1 1/2
-6 6/4 / -6 = +1 1/4
-6 6/4 / -7 = +1 1/14
-6 6/4 / -8 = +15/16
-6 6/4 / -9 = +5/6
-6 6/5 / +1 = -7 1/5
-6 6/5 / +2 = -3 3/5
-6 6/5 / +3 = -2 2/5
-6 6/5 / +4 = -1 4/5
-6 6/5 / +5 = -1 11/25
-6 6/5 / +6 = -1 1/5
-6 6/5 / +7 = -1 1/35
-6 6/5 / +8 = -9/10
-6 6/5 / +9 = -4/5
-6 6/5 / -1 = +7 1/5
-6 6/5 / -2 = +3 3/5
-6 6/5 / -3 = +2 2/5
-6 6/5 / -4 = +1 4/5
-6 6/5 / -5 = +1 11/25
-6 6/5 / -6 = +1 1/5
-6 6/5 / -7 = +1 1/35
-6 6/5 / -8 = +9/10
-6 6/5 / -9 = +4/5
-6 6/6 / +1 = -7
-6 6/6 / +2 = -3 1/2
-6 6/6 / +3 = -2 1/3
-6 6/6 / +4 = -1 3/4
-6 6/6 / +5 = -1 2/5
-6 6/6 / +6 = -1 1/6
-6 6/6 / +7 = -1
-6 6/6 / +8 = -7/8
-6 6/6 / +9 = -7/9
-6 6/6 / -1 = +7
-6 6/6 / -2 = +3 1/2
-6 6/6 / -3 = +2 1/3
-6 6/6 / -4 = +1 3/4
-6 6/6 / -5 = +1 2/5
-6 6/6 / -6 = +1 1/6
-6 6/6 / -7 = +1
-6 6/6 / -8 = +7/8
-6 6/6 / -9 = +7/9
-6 6/7 / +1 = -6 6/7
-6 6/7 / +2 = -3 3/7
-6 6/7 / +3 = -2 2/7
