Iterações entre number1 * number2: 36000
+9 3/8 * -4 = -37 1/2
+9 3/8 * -5 = -46 7/8
+9 3/8 * -6 = -56 1/4
+9 3/8 * -7 = -65 5/8
+9 3/8 * -8 = -75
+9 3/8 * -9 = -84 3/8
+9 3/9 * +0 = +0
+9 3/9 * +1 = +9 1/3
+9 3/9 * +2 = +18 2/3
+9 3/9 * +3 = +28
+9 3/9 * +4 = +37 1/3
+9 3/9 * +5 = +46 2/3
+9 3/9 * +6 = +56
+9 3/9 * +7 = +65 1/3
+9 3/9 * +8 = +74 2/3
+9 3/9 * +9 = +84
+9 3/9 * -0 = +0
+9 3/9 * -1 = -9 1/3
+9 3/9 * -2 = -18 2/3
+9 3/9 * -3 = -28
+9 3/9 * -4 = -37 1/3
+9 3/9 * -5 = -46 2/3
+9 3/9 * -6 = -56
+9 3/9 * -7 = -65 1/3
+9 3/9 * -8 = -74 2/3
+9 3/9 * -9 = -84
+9 4/1 * +0 = +0
+9 4/1 * +1 = +13
+9 4/1 * +2 = +26
+9 4/1 * +3 = +39
+9 4/1 * +4 = +52
+9 4/1 * +5 = +65
+9 4/1 * +6 = +78
+9 4/1 * +7 = +91
+9 4/1 * +8 = +104
+9 4/1 * +9 = +117
+9 4/1 * -0 = +0
+9 4/1 * -1 = -13
+9 4/1 * -2 = -26
+9 4/1 * -3 = -39
+9 4/1 * -4 = -52
+9 4/1 * -5 = -65
+9 4/1 * -6 = -78
+9 4/1 * -7 = -91
+9 4/1 * -8 = -104
+9 4/1 * -9 = -117
+9 4/2 * +0 = +0
+9 4/2 * +1 = +11
+9 4/2 * +2 = +22
+9 4/2 * +3 = +33
+9 4/2 * +4 = +44
+9 4/2 * +5 = +55
+9 4/2 * +6 = +66
+9 4/2 * +7 = +77
+9 4/2 * +8 = +88
+9 4/2 * +9 = +99
+9 4/2 * -0 = +0
+9 4/2 * -1 = -11
+9 4/2 * -2 = -22
+9 4/2 * -3 = -33
+9 4/2 * -4 = -44
+9 4/2 * -5 = -55
+9 4/2 * -6 = -66
+9 4/2 * -7 = -77
+9 4/2 * -8 = -88
+9 4/2 * -9 = -99
+9 4/3 * +0 = +0
+9 4/3 * +1 = +10 1/3
+9 4/3 * +2 = +20 2/3
+9 4/3 * +3 = +31
+9 4/3 * +4 = +41 1/3
+9 4/3 * +5 = +51 2/3
+9 4/3 * +6 = +62
+9 4/3 * +7 = +72 1/3
+9 4/3 * +8 = +82 2/3
+9 4/3 * +9 = +93
+9 4/3 * -0 = +0
+9 4/3 * -1 = -10 1/3
+9 4/3 * -2 = -20 2/3
+9 4/3 * -3 = -31
+9 4/3 * -4 = -41 1/3
+9 4/3 * -5 = -51 2/3
+9 4/3 * -6 = -62
+9 4/3 * -7 = -72 1/3
+9 4/3 * -8 = -82 2/3
+9 4/3 * -9 = -93
+9 4/4 * +0 = +0
+9 4/4 * +1 = +10
+9 4/4 * +2 = +20
+9 4/4 * +3 = +30
+9 4/4 * +4 = +40
+9 4/4 * +5 = +50
+9 4/4 * +6 = +60
+9 4/4 * +7 = +70
+9 4/4 * +8 = +80
+9 4/4 * +9 = +90
+9 4/4 * -0 = +0
+9 4/4 * -1 = -10
+9 4/4 * -2 = -20
+9 4/4 * -3 = -30
+9 4/4 * -4 = -40
+9 4/4 * -5 = -50
+9 4/4 * -6 = -60
+9 4/4 * -7 = -70
+9 4/4 * -8 = -80
+9 4/4 * -9 = -90
+9 4/5 * +0 = +0
+9 4/5 * +1 = +9 4/5
+9 4/5 * +2 = +19 3/5
+9 4/5 * +3 = +29 2/5
+9 4/5 * +4 = +39 1/5
+9 4/5 * +5 = +49
+9 4/5 * +6 = +58 4/5
+9 4/5 * +7 = +68 3/5
+9 4/5 * +8 = +78 2/5
+9 4/5 * +9 = +88 1/5
+9 4/5 * -0 = +0
+9 4/5 * -1 = -9 4/5
+9 4/5 * -2 = -19 3/5
+9 4/5 * -3 = -29 2/5
+9 4/5 * -4 = -39 1/5
+9 4/5 * -5 = -49
+9 4/5 * -6 = -58 4/5
+9 4/5 * -7 = -68 3/5
+9 4/5 * -8 = -78 2/5
+9 4/5 * -9 = -88 1/5
+9 4/6 * +0 = +0
+9 4/6 * +1 = +9 2/3
+9 4/6 * +2 = +19 1/3
+9 4/6 * +3 = +29
+9 4/6 * +4 = +38 2/3
+9 4/6 * +5 = +48 1/3
+9 4/6 * +6 = +58
+9 4/6 * +7 = +67 2/3
+9 4/6 * +8 = +77 1/3
+9 4/6 * +9 = +87
+9 4/6 * -0 = +0
+9 4/6 * -1 = -9 2/3
+9 4/6 * -2 = -19 1/3
+9 4/6 * -3 = -29
+9 4/6 * -4 = -38 2/3
+9 4/6 * -5 = -48 1/3
+9 4/6 * -6 = -58
+9 4/6 * -7 = -67 2/3
+9 4/6 * -8 = -77 1/3
+9 4/6 * -9 = -87
+9 4/7 * +0 = +0
+9 4/7 * +1 = +9 4/7
+9 4/7 * +2 = +19 1/7
+9 4/7 * +3 = +28 5/7
+9 4/7 * +4 = +38 2/7
+9 4/7 * +5 = +47 6/7
+9 4/7 * +6 = +57 3/7
+9 4/7 * +7 = +67
+9 4/7 * +8 = +76 4/7
+9 4/7 * +9 = +86 1/7
+9 4/7 * -0 = +0
+9 4/7 * -1 = -9 4/7
+9 4/7 * -2 = -19 1/7
+9 4/7 * -3 = -28 5/7
+9 4/7 * -4 = -38 2/7
+9 4/7 * -5 = -47 6/7
+9 4/7 * -6 = -57 3/7
+9 4/7 * -7 = -67
+9 4/7 * -8 = -76 4/7
+9 4/7 * -9 = -86 1/7
+9 4/8 * +0 = +0
+9 4/8 * +1 = +9 1/2
+9 4/8 * +2 = +19
+9 4/8 * +3 = +28 1/2
+9 4/8 * +4 = +38
+9 4/8 * +5 = +47 1/2
+9 4/8 * +6 = +57
+9 4/8 * +7 = +66 1/2
+9 4/8 * +8 = +76
+9 4/8 * +9 = +85 1/2
+9 4/8 * -0 = +0
+9 4/8 * -1 = -9 1/2
+9 4/8 * -2 = -19
+9 4/8 * -3 = -28 1/2
+9 4/8 * -4 = -38
+9 4/8 * -5 = -47 1/2
+9 4/8 * -6 = -57
+9 4/8 * -7 = -66 1/2
+9 4/8 * -8 = -76
+9 4/8 * -9 = -85 1/2
+9 4/9 * +0 = +0
+9 4/9 * +1 = +9 4/9
+9 4/9 * +2 = +18 8/9
+9 4/9 * +3 = +28 1/3
+9 4/9 * +4 = +37 7/9
+9 4/9 * +5 = +47 2/9
+9 4/9 * +6 = +56 2/3
+9 4/9 * +7 = +66 1/9
+9 4/9 * +8 = +75 5/9
+9 4/9 * +9 = +85
+9 4/9 * -0 = +0
+9 4/9 * -1 = -9 4/9
+9 4/9 * -2 = -18 8/9
+9 4/9 * -3 = -28 1/3
+9 4/9 * -4 = -37 7/9
+9 4/9 * -5 = -47 2/9
+9 4/9 * -6 = -56 2/3
+9 4/9 * -7 = -66 1/9
+9 4/9 * -8 = -75 5/9
+9 4/9 * -9 = -85
+9 5/1 * +0 = +0
+9 5/1 * +1 = +14
+9 5/1 * +2 = +28
+9 5/1 * +3 = +42
+9 5/1 * +4 = +56
+9 5/1 * +5 = +70
+9 5/1 * +6 = +84
+9 5/1 * +7 = +98
+9 5/1 * +8 = +112
+9 5/1 * +9 = +126
+9 5/1 * -0 = +0
+9 5/1 * -1 = -14
+9 5/1 * -2 = -28
+9 5/1 * -3 = -42
+9 5/1 * -4 = -56
+9 5/1 * -5 = -70
+9 5/1 * -6 = -84
+9 5/1 * -7 = -98
+9 5/1 * -8 = -112
+9 5/1 * -9 = -126
+9 5/2 * +0 = +0
+9 5/2 * +1 = +11 1/2
+9 5/2 * +2 = +23
+9 5/2 * +3 = +34 1/2
+9 5/2 * +4 = +46
+9 5/2 * +5 = +57 1/2
+9 5/2 * +6 = +69
+9 5/2 * +7 = +80 1/2
+9 5/2 * +8 = +92
+9 5/2 * +9 = +103 1/2
+9 5/2 * -0 = +0
+9 5/2 * -1 = -11 1/2
+9 5/2 * -2 = -23
+9 5/2 * -3 = -34 1/2
+9 5/2 * -4 = -46
+9 5/2 * -5 = -57 1/2
+9 5/2 * -6 = -69
+9 5/2 * -7 = -80 1/2
+9 5/2 * -8 = -92
+9 5/2 * -9 = -103 1/2
+9 5/3 * +0 = +0
+9 5/3 * +1 = +10 2/3
+9 5/3 * +2 = +21 1/3
+9 5/3 * +3 = +32
+9 5/3 * +4 = +42 2/3
+9 5/3 * +5 = +53 1/3
+9 5/3 * +6 = +64
+9 5/3 * +7 = +74 2/3
+9 5/3 * +8 = +85 1/3
+9 5/3 * +9 = +96
+9 5/3 * -0 = +0
+9 5/3 * -1 = -10 2/3
+9 5/3 * -2 = -21 1/3
+9 5/3 * -3 = -32
+9 5/3 * -4 = -42 2/3
+9 5/3 * -5 = -53 1/3
+9 5/3 * -6 = -64
+9 5/3 * -7 = -74 2/3
+9 5/3 * -8 = -85 1/3
+9 5/3 * -9 = -96
+9 5/4 * +0 = +0
+9 5/4 * +1 = +10 1/4
+9 5/4 * +2 = +20 1/2
+9 5/4 * +3 = +30 3/4
+9 5/4 * +4 = +41
+9 5/4 * +5 = +51 1/4
+9 5/4 * +6 = +61 1/2
+9 5/4 * +7 = +71 3/4
+9 5/4 * +8 = +82
+9 5/4 * +9 = +92 1/4
+9 5/4 * -0 = +0
+9 5/4 * -1 = -10 1/4
+9 5/4 * -2 = -20 1/2
+9 5/4 * -3 = -30 3/4
+9 5/4 * -4 = -41
+9 5/4 * -5 = -51 1/4
+9 5/4 * -6 = -61 1/2
+9 5/4 * -7 = -71 3/4
+9 5/4 * -8 = -82
+9 5/4 * -9 = -92 1/4
+9 5/5 * +0 = +0
+9 5/5 * +1 = +10
+9 5/5 * +2 = +20
+9 5/5 * +3 = +30
+9 5/5 * +4 = +40
+9 5/5 * +5 = +50
+9 5/5 * +6 = +60
+9 5/5 * +7 = +70
+9 5/5 * +8 = +80
+9 5/5 * +9 = +90
+9 5/5 * -0 = +0
+9 5/5 * -1 = -10
+9 5/5 * -2 = -20
+9 5/5 * -3 = -30
+9 5/5 * -4 = -40
+9 5/5 * -5 = -50
+9 5/5 * -6 = -60
+9 5/5 * -7 = -70
+9 5/5 * -8 = -80
+9 5/5 * -9 = -90
+9 5/6 * +0 = +0
+9 5/6 * +1 = +9 5/6
+9 5/6 * +2 = +19 2/3
+9 5/6 * +3 = +29 1/2
+9 5/6 * +4 = +39 1/3
+9 5/6 * +5 = +49 1/6
+9 5/6 * +6 = +59
+9 5/6 * +7 = +68 5/6
+9 5/6 * +8 = +78 2/3
+9 5/6 * +9 = +88 1/2
+9 5/6 * -0 = +0
+9 5/6 * -1 = -9 5/6
+9 5/6 * -2 = -19 2/3
+9 5/6 * -3 = -29 1/2
+9 5/6 * -4 = -39 1/3
+9 5/6 * -5 = -49 1/6
+9 5/6 * -6 = -59
+9 5/6 * -7 = -68 5/6
+9 5/6 * -8 = -78 2/3
+9 5/6 * -9 = -88 1/2
+9 5/7 * +0 = +0
+9 5/7 * +1 = +9 5/7
+9 5/7 * +2 = +19 3/7
+9 5/7 * +3 = +29 1/7
+9 5/7 * +4 = +38 6/7
+9 5/7 * +5 = +48 4/7
+9 5/7 * +6 = +58 2/7
+9 5/7 * +7 = +68
+9 5/7 * +8 = +77 5/7
+9 5/7 * +9 = +87 3/7
+9 5/7 * -0 = +0
+9 5/7 * -1 = -9 5/7
+9 5/7 * -2 = -19 3/7
+9 5/7 * -3 = -29 1/7
+9 5/7 * -4 = -38 6/7
+9 5/7 * -5 = -48 4/7
+9 5/7 * -6 = -58 2/7
+9 5/7 * -7 = -68
+9 5/7 * -8 = -77 5/7
+9 5/7 * -9 = -87 3/7
+9 5/8 * +0 = +0
+9 5/8 * +1 = +9 5/8
+9 5/8 * +2 = +19 1/4
+9 5/8 * +3 = +28 7/8
+9 5/8 * +4 = +38 1/2
+9 5/8 * +5 = +48 1/8
+9 5/8 * +6 = +57 3/4
+9 5/8 * +7 = +67 3/8
+9 5/8 * +8 = +77
+9 5/8 * +9 = +86 5/8
+9 5/8 * -0 = +0
+9 5/8 * -1 = -9 5/8
+9 5/8 * -2 = -19 1/4
+9 5/8 * -3 = -28 7/8
+9 5/8 * -4 = -38 1/2
+9 5/8 * -5 = -48 1/8
+9 5/8 * -6 = -57 3/4
+9 5/8 * -7 = -67 3/8
+9 5/8 * -8 = -77
+9 5/8 * -9 = -86 5/8
+9 5/9 * +0 = +0
+9 5/9 * +1 = +9 5/9
+9 5/9 * +2 = +19 1/9
+9 5/9 * +3 = +28 2/3
+9 5/9 * +4 = +38 2/9
+9 5/9 * +5 = +47 7/9
+9 5/9 * +6 = +57 1/3
+9 5/9 * +7 = +66 8/9
+9 5/9 * +8 = +76 4/9
+9 5/9 * +9 = +86
+9 5/9 * -0 = +0
+9 5/9 * -1 = -9 5/9
+9 5/9 * -2 = -19 1/9
+9 5/9 * -3 = -28 2/3
+9 5/9 * -4 = -38 2/9
+9 5/9 * -5 = -47 7/9
+9 5/9 * -6 = -57 1/3
+9 5/9 * -7 = -66 8/9
+9 5/9 * -8 = -76 4/9
+9 5/9 * -9 = -86
+9 6/1 * +0 = +0
+9 6/1 * +1 = +15
+9 6/1 * +2 = +30
+9 6/1 * +3 = +45
+9 6/1 * +4 = +60
+9 6/1 * +5 = +75
+9 6/1 * +6 = +90
+9 6/1 * +7 = +105
+9 6/1 * +8 = +120
+9 6/1 * +9 = +135
+9 6/1 * -0 = +0
+9 6/1 * -1 = -15
+9 6/1 * -2 = -30
+9 6/1 * -3 = -45
+9 6/1 * -4 = -60
+9 6/1 * -5 = -75
+9 6/1 * -6 = -90
+9 6/1 * -7 = -105
+9 6/1 * -8 = -120
+9 6/1 * -9 = -135
+9 6/2 * +0 = +0
+9 6/2 * +1 = +12
+9 6/2 * +2 = +24
+9 6/2 * +3 = +36
+9 6/2 * +4 = +48
+9 6/2 * +5 = +60
+9 6/2 * +6 = +72
+9 6/2 * +7 = +84
+9 6/2 * +8 = +96
+9 6/2 * +9 = +108
+9 6/2 * -0 = +0
+9 6/2 * -1 = -12
+9 6/2 * -2 = -24
+9 6/2 * -3 = -36
+9 6/2 * -4 = -48
+9 6/2 * -5 = -60
+9 6/2 * -6 = -72
+9 6/2 * -7 = -84
+9 6/2 * -8 = -96
+9 6/2 * -9 = -108
+9 6/3 * +0 = +0
+9 6/3 * +1 = +11
+9 6/3 * +2 = +22
+9 6/3 * +3 = +33
+9 6/3 * +4 = +44
+9 6/3 * +5 = +55
+9 6/3 * +6 = +66
+9 6/3 * +7 = +77
+9 6/3 * +8 = +88
+9 6/3 * +9 = +99
+9 6/3 * -0 = +0
+9 6/3 * -1 = -11
+9 6/3 * -2 = -22
+9 6/3 * -3 = -33
+9 6/3 * -4 = -44
+9 6/3 * -5 = -55
+9 6/3 * -6 = -66
+9 6/3 * -7 = -77
+9 6/3 * -8 = -88
+9 6/3 * -9 = -99
+9 6/4 * +0 = +0
+9 6/4 * +1 = +10 1/2
+9 6/4 * +2 = +21
+9 6/4 * +3 = +31 1/2
+9 6/4 * +4 = +42
+9 6/4 * +5 = +52 1/2
+9 6/4 * +6 = +63
+9 6/4 * +7 = +73 1/2
+9 6/4 * +8 = +84
+9 6/4 * +9 = +94 1/2
+9 6/4 * -0 = +0
+9 6/4 * -1 = -10 1/2
+9 6/4 * -2 = -21
+9 6/4 * -3 = -31 1/2
+9 6/4 * -4 = -42
+9 6/4 * -5 = -52 1/2
+9 6/4 * -6 = -63
+9 6/4 * -7 = -73 1/2
+9 6/4 * -8 = -84
+9 6/4 * -9 = -94 1/2
+9 6/5 * +0 = +0
+9 6/5 * +1 = +10 1/5
+9 6/5 * +2 = +20 2/5
+9 6/5 * +3 = +30 3/5
+9 6/5 * +4 = +40 4/5
+9 6/5 * +5 = +51
+9 6/5 * +6 = +61 1/5
+9 6/5 * +7 = +71 2/5
+9 6/5 * +8 = +81 3/5
+9 6/5 * +9 = +91 4/5
+9 6/5 * -0 = +0
+9 6/5 * -1 = -10 1/5
+9 6/5 * -2 = -20 2/5
+9 6/5 * -3 = -30 3/5
+9 6/5 * -4 = -40 4/5
+9 6/5 * -5 = -51
+9 6/5 * -6 = -61 1/5
+9 6/5 * -7 = -71 2/5
+9 6/5 * -8 = -81 3/5
+9 6/5 * -9 = -91 4/5
+9 6/6 * +0 = +0
+9 6/6 * +1 = +10
+9 6/6 * +2 = +20
+9 6/6 * +3 = +30
+9 6/6 * +4 = +40
+9 6/6 * +5 = +50
+9 6/6 * +6 = +60
+9 6/6 * +7 = +70
+9 6/6 * +8 = +80
+9 6/6 * +9 = +90
+9 6/6 * -0 = +0
+9 6/6 * -1 = -10
+9 6/6 * -2 = -20
+9 6/6 * -3 = -30
+9 6/6 * -4 = -40
+9 6/6 * -5 = -50
+9 6/6 * -6 = -60
+9 6/6 * -7 = -70
+9 6/6 * -8 = -80
+9 6/6 * -9 = -90
+9 6/7 * +0 = +0
+9 6/7 * +1 = +9 6/7
+9 6/7 * +2 = +19 5/7
+9 6/7 * +3 = +29 4/7
+9 6/7 * +4 = +39 3/7
+9 6/7 * +5 = +49 2/7
+9 6/7 * +6 = +59 1/7
+9 6/7 * +7 = +69
+9 6/7 * +8 = +78 6/7
+9 6/7 * +9 = +88 5/7
+9 6/7 * -0 = +0
+9 6/7 * -1 = -9 6/7
+9 6/7 * -2 = -19 5/7
+9 6/7 * -3 = -29 4/7
+9 6/7 * -4 = -39 3/7
+9 6/7 * -5 = -49 2/7
+9 6/7 * -6 = -59 1/7
+9 6/7 * -7 = -69
+9 6/7 * -8 = -78 6/7
+9 6/7 * -9 = -88 5/7
+9 6/8 * +0 = +0
+9 6/8 * +1 = +9 3/4
+9 6/8 * +2 = +19 1/2
+9 6/8 * +3 = +29 1/4
+9 6/8 * +4 = +39
+9 6/8 * +5 = +48 3/4
+9 6/8 * +6 = +58 1/2
+9 6/8 * +7 = +68 1/4
+9 6/8 * +8 = +78
+9 6/8 * +9 = +87 3/4
+9 6/8 * -0 = +0
+9 6/8 * -1 = -9 3/4
+9 6/8 * -2 = -19 1/2
+9 6/8 * -3 = -29 1/4
+9 6/8 * -4 = -39
+9 6/8 * -5 = -48 3/4
+9 6/8 * -6 = -58 1/2
+9 6/8 * -7 = -68 1/4
+9 6/8 * -8 = -78
+9 6/8 * -9 = -87 3/4
+9 6/9 * +0 = +0
+9 6/9 * +1 = +9 2/3
+9 6/9 * +2 = +19 1/3
+9 6/9 * +3 = +29
+9 6/9 * +4 = +38 2/3
+9 6/9 * +5 = +48 1/3
+9 6/9 * +6 = +58
+9 6/9 * +7 = +67 2/3
+9 6/9 * +8 = +77 1/3
+9 6/9 * +9 = +87
+9 6/9 * -0 = +0
+9 6/9 * -1 = -9 2/3
+9 6/9 * -2 = -19 1/3
+9 6/9 * -3 = -29
+9 6/9 * -4 = -38 2/3
+9 6/9 * -5 = -48 1/3
+9 6/9 * -6 = -58
+9 6/9 * -7 = -67 2/3
+9 6/9 * -8 = -77 1/3
+9 6/9 * -9 = -87
+9 7/1 * +0 = +0
+9 7/1 * +1 = +16
+9 7/1 * +2 = +32
+9 7/1 * +3 = +48
+9 7/1 * +4 = +64
+9 7/1 * +5 = +80
+9 7/1 * +6 = +96
+9 7/1 * +7 = +112
+9 7/1 * +8 = +128
+9 7/1 * +9 = +144
+9 7/1 * -0 = +0
+9 7/1 * -1 = -16
+9 7/1 * -2 = -32
+9 7/1 * -3 = -48
+9 7/1 * -4 = -64
+9 7/1 * -5 = -80
+9 7/1 * -6 = -96
+9 7/1 * -7 = -112
+9 7/1 * -8 = -128
+9 7/1 * -9 = -144
+9 7/2 * +0 = +0
+9 7/2 * +1 = +12 1/2
+9 7/2 * +2 = +25
+9 7/2 * +3 = +37 1/2
+9 7/2 * +4 = +50
+9 7/2 * +5 = +62 1/2
+9 7/2 * +6 = +75
+9 7/2 * +7 = +87 1/2
+9 7/2 * +8 = +100
+9 7/2 * +9 = +112 1/2
+9 7/2 * -0 = +0
+9 7/2 * -1 = -12 1/2
+9 7/2 * -2 = -25
+9 7/2 * -3 = -37 1/2
+9 7/2 * -4 = -50
+9 7/2 * -5 = -62 1/2
+9 7/2 * -6 = -75
+9 7/2 * -7 = -87 1/2
+9 7/2 * -8 = -100
+9 7/2 * -9 = -112 1/2
+9 7/3 * +0 = +0
+9 7/3 * +1 = +11 1/3
+9 7/3 * +2 = +22 2/3
+9 7/3 * +3 = +34
+9 7/3 * +4 = +45 1/3
+9 7/3 * +5 = +56 2/3
+9 7/3 * +6 = +68
+9 7/3 * +7 = +79 1/3
+9 7/3 * +8 = +90 2/3
+9 7/3 * +9 = +102
+9 7/3 * -0 = +0
+9 7/3 * -1 = -11 1/3
+9 7/3 * -2 = -22 2/3
+9 7/3 * -3 = -34
+9 7/3 * -4 = -45 1/3
+9 7/3 * -5 = -56 2/3
+9 7/3 * -6 = -68
+9 7/3 * -7 = -79 1/3
+9 7/3 * -8 = -90 2/3
+9 7/3 * -9 = -102
+9 7/4 * +0 = +0
+9 7/4 * +1 = +10 3/4
+9 7/4 * +2 = +21 1/2
+9 7/4 * +3 = +32 1/4
+9 7/4 * +4 = +43
+9 7/4 * +5 = +53 3/4
+9 7/4 * +6 = +64 1/2
+9 7/4 * +7 = +75 1/4
+9 7/4 * +8 = +86
+9 7/4 * +9 = +96 3/4
+9 7/4 * -0 = +0
+9 7/4 * -1 = -10 3/4
+9 7/4 * -2 = -21 1/2
+9 7/4 * -3 = -32 1/4
+9 7/4 * -4 = -43
+9 7/4 * -5 = -53 3/4
+9 7/4 * -6 = -64 1/2
+9 7/4 * -7 = -75 1/4
+9 7/4 * -8 = -86
+9 7/4 * -9 = -96 3/4
+9 7/5 * +0 = +0
+9 7/5 * +1 = +10 2/5
+9 7/5 * +2 = +20 4/5
+9 7/5 * +3 = +31 1/5
+9 7/5 * +4 = +41 3/5
+9 7/5 * +5 = +52
+9 7/5 * +6 = +62 2/5
+9 7/5 * +7 = +72 4/5
+9 7/5 * +8 = +83 1/5
+9 7/5 * +9 = +93 3/5
+9 7/5 * -0 = +0
+9 7/5 * -1 = -10 2/5
+9 7/5 * -2 = -20 4/5
+9 7/5 * -3 = -31 1/5
+9 7/5 * -4 = -41 3/5
+9 7/5 * -5 = -52
+9 7/5 * -6 = -62 2/5
+9 7/5 * -7 = -72 4/5
+9 7/5 * -8 = -83 1/5
+9 7/5 * -9 = -93 3/5
+9 7/6 * +0 = +0
+9 7/6 * +1 = +10 1/6
+9 7/6 * +2 = +20 1/3
+9 7/6 * +3 = +30 1/2
+9 7/6 * +4 = +40 2/3
+9 7/6 * +5 = +50 5/6
+9 7/6 * +6 = +61
+9 7/6 * +7 = +71 1/6
+9 7/6 * +8 = +81 1/3
+9 7/6 * +9 = +91 1/2
+9 7/6 * -0 = +0
+9 7/6 * -1 = -10 1/6
+9 7/6 * -2 = -20 1/3
+9 7/6 * -3 = -30 1/2
+9 7/6 * -4 = -40 2/3
+9 7/6 * -5 = -50 5/6
+9 7/6 * -6 = -61
+9 7/6 * -7 = -71 1/6
+9 7/6 * -8 = -81 1/3
+9 7/6 * -9 = -91 1/2
+9 7/7 * +0 = +0
+9 7/7 * +1 = +10
+9 7/7 * +2 = +20
+9 7/7 * +3 = +30
+9 7/7 * +4 = +40
+9 7/7 * +5 = +50
+9 7/7 * +6 = +60
+9 7/7 * +7 = +70
+9 7/7 * +8 = +80
+9 7/7 * +9 = +90
+9 7/7 * -0 = +0
+9 7/7 * -1 = -10
+9 7/7 * -2 = -20
+9 7/7 * -3 = -30
+9 7/7 * -4 = -40
+9 7/7 * -5 = -50
+9 7/7 * -6 = -60
+9 7/7 * -7 = -70
+9 7/7 * -8 = -80
+9 7/7 * -9 = -90
+9 7/8 * +0 = +0
+9 7/8 * +1 = +9 7/8
+9 7/8 * +2 = +19 3/4
+9 7/8 * +3 = +29 5/8
+9 7/8 * +4 = +39 1/2
+9 7/8 * +5 = +49 3/8
+9 7/8 * +6 = +59 1/4
+9 7/8 * +7 = +69 1/8
+9 7/8 * +8 = +79
+9 7/8 * +9 = +88 7/8
+9 7/8 * -0 = +0
+9 7/8 * -1 = -9 7/8
+9 7/8 * -2 = -19 3/4
+9 7/8 * -3 = -29 5/8
+9 7/8 * -4 = -39 1/2
+9 7/8 * -5 = -49 3/8
+9 7/8 * -6 = -59 1/4
+9 7/8 * -7 = -69 1/8
+9 7/8 * -8 = -79
+9 7/8 * -9 = -88 7/8
+9 7/9 * +0 = +0
+9 7/9 * +1 = +9 7/9
+9 7/9 * +2 = +19 5/9
+9 7/9 * +3 = +29 1/3
+9 7/9 * +4 = +39 1/9
+9 7/9 * +5 = +48 8/9
+9 7/9 * +6 = +58 2/3
+9 7/9 * +7 = +68 4/9
+9 7/9 * +8 = +78 2/9
+9 7/9 * +9 = +88
+9 7/9 * -0 = +0
+9 7/9 * -1 = -9 7/9
+9 7/9 * -2 = -19 5/9
+9 7/9 * -3 = -29 1/3
+9 7/9 * -4 = -39 1/9
+9 7/9 * -5 = -48 8/9
+9 7/9 * -6 = -58 2/3
+9 7/9 * -7 = -68 4/9
+9 7/9 * -8 = -78 2/9
+9 7/9 * -9 = -88
+9 8/1 * +0 = +0
+9 8/1 * +1 = +17
+9 8/1 * +2 = +34
+9 8/1 * +3 = +51
+9 8/1 * +4 = +68
+9 8/1 * +5 = +85
+9 8/1 * +6 = +102
+9 8/1 * +7 = +119
+9 8/1 * +8 = +136
+9 8/1 * +9 = +153
+9 8/1 * -0 = +0
+9 8/1 * -1 = -17
+9 8/1 * -2 = -34
+9 8/1 * -3 = -51
+9 8/1 * -4 = -68
+9 8/1 * -5 = -85
+9 8/1 * -6 = -102
+9 8/1 * -7 = -119
+9 8/1 * -8 = -136
+9 8/1 * -9 = -153
+9 8/2 * +0 = +0
+9 8/2 * +1 = +13
+9 8/2 * +2 = +26
+9 8/2 * +3 = +39
+9 8/2 * +4 = +52
+9 8/2 * +5 = +65
+9 8/2 * +6 = +78
+9 8/2 * +7 = +91
+9 8/2 * +8 = +104
+9 8/2 * +9 = +117
+9 8/2 * -0 = +0
+9 8/2 * -1 = -13
+9 8/2 * -2 = -26
+9 8/2 * -3 = -39
+9 8/2 * -4 = -52
+9 8/2 * -5 = -65
+9 8/2 * -6 = -78
+9 8/2 * -7 = -91
+9 8/2 * -8 = -104
+9 8/2 * -9 = -117
+9 8/3 * +0 = +0
+9 8/3 * +1 = +11 2/3
+9 8/3 * +2 = +23 1/3
+9 8/3 * +3 = +35
+9 8/3 * +4 = +46 2/3
+9 8/3 * +5 = +58 1/3
+9 8/3 * +6 = +70
+9 8/3 * +7 = +81 2/3
+9 8/3 * +8 = +93 1/3
+9 8/3 * +9 = +105
+9 8/3 * -0 = +0
+9 8/3 * -1 = -11 2/3
+9 8/3 * -2 = -23 1/3
+9 8/3 * -3 = -35
+9 8/3 * -4 = -46 2/3
+9 8/3 * -5 = -58 1/3
+9 8/3 * -6 = -70
+9 8/3 * -7 = -81 2/3
+9 8/3 * -8 = -93 1/3
+9 8/3 * -9 = -105
+9 8/4 * +0 = +0
+9 8/4 * +1 = +11
+9 8/4 * +2 = +22
+9 8/4 * +3 = +33
+9 8/4 * +4 = +44
+9 8/4 * +5 = +55
+9 8/4 * +6 = +66
+9 8/4 * +7 = +77
+9 8/4 * +8 = +88
+9 8/4 * +9 = +99
+9 8/4 * -0 = +0
+9 8/4 * -1 = -11
+9 8/4 * -2 = -22
+9 8/4 * -3 = -33
+9 8/4 * -4 = -44
+9 8/4 * -5 = -55
+9 8/4 * -6 = -66
+9 8/4 * -7 = -77
+9 8/4 * -8 = -88
+9 8/4 * -9 = -99
+9 8/5 * +0 = +0
+9 8/5 * +1 = +10 3/5
+9 8/5 * +2 = +21 1/5
+9 8/5 * +3 = +31 4/5
